group,name,latency,bandwidth,upload_size,download_size,defer_decryption,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,reveal_recv_percent_actual,heap_max_bytes
bandwidth_sweep,,25,100,1024,2048,true,4071,1527,7169,29872240,3297781,716078,21201,30769839,3991676,99.95423340961098,
bandwidth_sweep,,25,100,1024,2048,true,4202,1491,7162,29872212,3297669,716078,21229,30769825,3991592,99.95423340961098,
bandwidth_sweep,,25,100,1024,2048,true,4116,1479,7118,29872212,3297725,716078,21215,30769825,3991634,99.95423340961098,
bandwidth_sweep,,25,100,1024,2048,true,4171,1569,7459,29872198,3297683,716078,21201,30769811,3991578,99.95423340961098,
bandwidth_sweep,,25,100,1024,2048,true,4261,1499,7262,29872198,3297655,716078,21201,30769811,3991550,99.95423340961098,
bandwidth_sweep,,25,100,1024,2048,true,3997,1515,7086,29872170,3297669,716078,21215,30769769,3991578,99.95423340961098,
bandwidth_sweep,,25,100,1024,2048,true,4225,1695,7481,29872156,3297641,716078,21201,30769755,3991522,99.95423340961098,
bandwidth_sweep,,25,100,1024,2048,true,4170,1535,7231,29872212,3297711,716078,21201,30769825,3991606,99.95423340961098,
bandwidth_sweep,,25,100,1024,2048,true,4179,1462,7169,29872226,3297739,716078,21201,30769839,3991634,99.95423340961098,
bandwidth_sweep,,25,100,1024,2048,true,4053,1529,7080,29872142,3297585,716078,21201,30769741,3991480,99.95423340961098,
bandwidth_sweep,,25,250,1024,2048,true,2598,1491,5615,29872086,3297473,716078,21201,30769699,3991368,99.95423340961098,
bandwidth_sweep,,25,250,1024,2048,true,2619,1534,5775,29872072,3297431,716078,21201,30769685,3991326,99.95423340961098,
bandwidth_sweep,,25,250,1024,2048,true,2691,1627,5835,29872072,3297403,716078,21215,30769685,3991312,99.95423340961098,
bandwidth_sweep,,25,250,1024,2048,true,2647,1497,5753,29872058,3297417,716078,21229,30769671,3991340,99.95423340961098,
bandwidth_sweep,,25,250,1024,2048,true,2741,1498,5828,29872086,3297445,716078,21201,30769685,3991340,99.95423340961098,
bandwidth_sweep,,25,250,1024,2048,true,2637,1480,5636,29872086,3297417,716078,21201,30769699,3991312,99.95423340961098,
bandwidth_sweep,,25,250,1024,2048,true,2645,1573,5709,29872072,3297403,716078,21215,30769685,3991312,99.95423340961098,
bandwidth_sweep,,25,250,1024,2048,true,2636,1511,5837,29872072,3297431,716078,21201,30769671,3991326,99.95423340961098,
bandwidth_sweep,,25,250,1024,2048,true,2786,1577,6018,29872044,3297445,716078,21215,30769657,3991354,99.95423340961098,
bandwidth_sweep,,25,250,1024,2048,true,2606,1675,6266,29872086,3297459,716078,21229,30769699,3991382,99.95423340961098,
bandwidth_sweep,,25,500,1024,2048,true,2320,1512,5426,29872016,3297305,716078,21229,30769629,3991228,99.95423340961098,
bandwidth_sweep,,25,500,1024,2048,true,2466,1520,5620,29872016,3297333,716078,21201,30769615,3991228,99.95423340961098,
bandwidth_sweep,,25,500,1024,2048,true,2361,1539,5601,29872002,3297333,716078,21201,30769615,3991214,99.95423340961098,
bandwidth_sweep,,25,500,1024,2048,true,2422,1502,5522,29872016,3297319,716078,21215,30769629,3991228,99.95423340961098,
bandwidth_sweep,,25,500,1024,2048,true,2272,1526,5489,29872002,3297347,716078,21215,30769615,3991256,99.95423340961098,
bandwidth_sweep,,25,500,1024,2048,true,2319,1520,5501,29872016,3297319,716078,21215,30769629,3991228,99.95423340961098,
bandwidth_sweep,,25,500,1024,2048,true,2400,1516,5565,29872016,3297333,716078,21201,30769629,3991228,99.95423340961098,
bandwidth_sweep,,25,500,1024,2048,true,2213,1572,5254,29872016,3297333,716078,21215,30769629,3991242,99.95423340961098,
bandwidth_sweep,,25,500,1024,2048,true,2365,1533,5819,29872016,3297319,715375,21215,30769615,3991228,99.95423340961098,
bandwidth_sweep,,25,500,1024,2048,true,3562,2111,7573,29872016,3297389,716092,21201,30769643,3991284,99.95423340961098,
bandwidth_sweep,,25,1000,1024,2048,true,2764,1527,6069,29872002,3297361,716078,21215,30769615,3991270,99.95423340961098,
bandwidth_sweep,,25,1000,1024,2048,true,2858,1632,6265,29872058,3297403,716092,21215,30769685,3991298,99.95423340961098,
bandwidth_sweep,,25,1000,1024,2048,true,2612,1599,5843,29872002,3297361,716078,21215,30769615,3991270,99.95423340961098,
bandwidth_sweep,,25,1000,1024,2048,true,2566,1721,6159,29872002,3297333,716078,21215,30769601,3991228,99.95423340961098,
bandwidth_sweep,,25,1000,1024,2048,true,2723,1638,6183,29872002,3297389,716078,21201,30769601,3991284,99.95423340961098,
bandwidth_sweep,,25,1000,1024,2048,true,3217,1775,7186,29872030,3297333,716078,21201,30769643,3991228,99.95423340961098,
bandwidth_sweep,,25,1000,1024,2048,true,2708,1637,6103,29872016,3297361,716078,21215,30769629,3991256,99.95423340961098,
bandwidth_sweep,,25,1000,1024,2048,true,2474,1521,5753,29872016,3297333,716078,21215,30769629,3991242,99.95423340961098,
bandwidth_sweep,,25,1000,1024,2048,true,2420,1510,5593,29872016,3297333,716078,21215,30769615,3991242,99.95423340961098,
bandwidth_sweep,,25,1000,1024,2048,true,2537,1507,5649,29871988,3297333,716078,21201,30769601,3991214,99.95423340961098,
