group,name,latency,bandwidth,upload_size,download_size,defer_decryption,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,reveal_recv_percent_actual,heap_max_bytes
proof_sweep,reveal_30pct,25,100,1024,2048,true,2983,1130,4285,29872450,3298075,716078,21215,30646663,3799816,29.977116704805493,
proof_sweep,reveal_30pct,25,100,1024,2048,true,3014,1118,4283,29872450,3298075,716078,21215,30646803,3799802,29.977116704805493,
proof_sweep,reveal_40pct,25,100,1024,2048,true,3038,1109,4292,29872450,3298075,716078,21215,30665617,3799802,40.0,
proof_sweep,reveal_40pct,25,100,1024,2048,true,3025,1125,4323,29872450,3298075,716092,21215,30665617,3799816,40.0,
proof_sweep,reveal_40pct,25,100,1024,2048,true,2989,1165,4293,29872436,3298075,716142,21215,30665421,3799802,40.0,
proof_sweep,reveal_40pct,25,100,1024,2048,true,2990,1168,4307,29872450,3298075,716078,21215,30665295,3799802,40.0,
proof_sweep,reveal_40pct,25,100,1024,2048,true,2999,1172,4308,29872450,3298075,716078,21215,30665309,3799802,40.0,
proof_sweep,reveal_40pct,25,100,1024,2048,true,2986,1155,4304,29872450,3298075,716078,21215,30665421,3799802,40.0,
proof_sweep,reveal_40pct,25,100,1024,2048,true,3044,1143,4338,29872590,3298383,716078,21215,30665757,3800110,40.0,
proof_sweep,reveal_40pct,25,100,1024,2048,true,3061,1145,4343,29872450,3298089,716142,21215,30665617,3799816,40.0,
proof_sweep,reveal_40pct,25,100,1024,2048,true,2982,1146,4291,29872590,3298383,716078,21215,30665435,3800124,40.0,
proof_sweep,reveal_40pct,25,100,1024,2048,true,3030,1168,4363,29872450,3298075,716381,21215,30665617,3799802,40.0,
proof_sweep,reveal_50pct,25,100,1024,2048,true,2989,1151,4340,29872450,3298075,716078,21215,30683549,3863872,49.97711670480549,
proof_sweep,reveal_50pct,25,100,1024,2048,true,3007,1119,4315,29872450,3298075,716078,21215,30683353,3863872,49.97711670480549,
proof_sweep,reveal_50pct,25,100,1024,2048,true,3038,1135,4361,29872492,3298201,716092,21215,30683857,3863998,49.97711670480549,
proof_sweep,reveal_50pct,25,100,1024,2048,true,3045,1130,4359,29872450,3298089,716078,21215,30683493,3863886,49.97711670480549,
proof_sweep,reveal_50pct,25,100,1024,2048,true,2989,1127,4304,29872492,3298201,716078,21215,30683857,3863998,49.97711670480549,
proof_sweep,reveal_50pct,25,100,1024,2048,true,2990,1149,4324,29872450,3298075,716078,21215,30683815,3863872,49.97711670480549,
proof_sweep,reveal_50pct,25,100,1024,2048,true,2995,1185,4377,29872450,3298075,716078,21215,30683815,3863872,49.97711670480549,
proof_sweep,reveal_50pct,25,100,1024,2048,true,3008,1179,4387,29872436,3298075,716078,21215,30683353,3863872,49.97711670480549,
proof_sweep,reveal_50pct,25,100,1024,2048,true,3009,1210,4406,29872436,3298075,716078,21215,30683801,3863872,49.97711670480549,
proof_sweep,reveal_50pct,25,100,1024,2048,true,2976,1194,4365,29872450,3298075,716128,21215,30683465,3863872,49.97711670480549,
proof_sweep,reveal_60pct,25,100,1024,2048,true,3021,1114,4342,29872436,3298075,716381,21215,30701701,3863872,60.0,
proof_sweep,reveal_60pct,25,100,1024,2048,true,3002,1159,4364,29872450,3298075,716381,21215,30701267,3863872,60.0,
proof_sweep,reveal_60pct,25,100,1024,2048,true,3070,1199,4489,29872450,3298089,716395,21215,30701463,3863886,60.0,
proof_sweep,reveal_60pct,25,100,1024,2048,true,3025,1164,4376,29872436,3298075,716078,21215,30701701,3863872,60.0,
proof_sweep,reveal_60pct,25,100,1024,2048,true,3006,1199,4411,29872450,3298075,716128,21215,30701603,3863872,60.0,
proof_sweep,reveal_60pct,25,100,1024,2048,true,3045,1160,4418,29872450,3298075,716078,21215,30701715,3863872,60.0,
proof_sweep,reveal_60pct,25,100,1024,2048,true,3019,1143,4365,29872450,3298075,716078,21215,30701295,3863872,60.0,
proof_sweep,reveal_60pct,25,100,1024,2048,true,2978,1205,4382,29872590,3298383,716142,21215,30701855,3864180,60.0,
proof_sweep,reveal_60pct,25,100,1024,2048,true,3031,1169,4409,29872450,3298075,716381,21215,30701715,3863872,60.0,
proof_sweep,reveal_60pct,25,100,1024,2048,true,2985,1145,4326,29872450,3298075,716078,21215,30701449,3863872,60.0,
proof_sweep,reveal_70pct,25,100,1024,2048,true,3030,1174,4448,29872450,3298075,716078,21215,30719917,3927928,69.9771167048055,
proof_sweep,reveal_70pct,25,100,1024,2048,true,3018,1125,4412,29872604,3298397,716078,21215,30720071,3928250,69.9771167048055,
proof_sweep,reveal_70pct,25,100,1024,2048,true,2993,1108,4336,29872436,3298075,716128,21215,30719903,3927928,69.9771167048055,
proof_sweep,reveal_70pct,25,100,1024,2048,true,3004,1148,4402,29872492,3298201,716078,21215,30719959,3928054,69.9771167048055,
proof_sweep,reveal_70pct,25,100,1024,2048,true,3010,1128,4407,29872436,3298075,716142,21229,30719903,3927942,69.9771167048055,
proof_sweep,reveal_70pct,25,100,1024,2048,true,3024,1182,4452,29872436,3298075,716395,21215,30719917,3927928,69.9771167048055,
proof_sweep,reveal_70pct,25,100,1024,2048,true,2991,1206,4459,29872436,3298075,716142,21215,30719903,3927928,69.9771167048055,
proof_sweep,reveal_70pct,25,100,1024,2048,true,3058,1124,4476,29872450,3298075,716078,21215,30719917,3927928,69.9771167048055,
proof_sweep,reveal_70pct,25,100,1024,2048,true,3027,1137,4460,29872450,3298089,716078,21215,30719917,3927942,69.9771167048055,
proof_sweep,reveal_70pct,25,100,1024,2048,true,3030,1103,4395,29872492,3298229,716078,21215,30719959,3928082,69.9771167048055,
proof_sweep,reveal_80pct,25,100,1024,2048,true,3026,1119,4423,29872408,3298075,716078,21215,30737825,3927928,80.0,
proof_sweep,reveal_80pct,25,100,1024,2048,true,3001,1118,4403,29872506,3298215,716078,21215,30737923,3928068,80.0,
proof_sweep,reveal_80pct,25,100,1024,2048,true,3054,1102,4442,29872450,3298089,716078,21215,30737867,3927942,80.0,
proof_sweep,reveal_80pct,25,100,1024,2048,true,3021,1129,4406,29872450,3298075,716128,21215,30737867,3927928,80.0,
proof_sweep,reveal_80pct,25,100,1024,2048,true,2984,1139,4438,29872408,3298075,716078,21215,30737825,3927928,80.0,
proof_sweep,reveal_80pct,25,100,1024,2048,true,3024,1104,4426,29872450,3298075,716381,21215,30737867,3927928,80.0,
proof_sweep,reveal_80pct,25,100,1024,2048,true,2974,1124,4374,29872450,3298075,716078,21215,30737867,3927928,80.0,
proof_sweep,reveal_80pct,25,100,1024,2048,true,3023,1126,4422,29872408,3298089,716381,21215,30737825,3927942,80.0,
proof_sweep,reveal_80pct,25,100,1024,2048,true,3006,1121,4380,29872492,3298201,716092,21215,30737909,3928054,80.0,
proof_sweep,reveal_80pct,25,100,1024,2048,true,2999,1139,4443,29872408,3298089,716078,21215,30737825,3927942,80.0,
proof_sweep,reveal_90pct,25,100,1024,2048,true,2981,1141,4401,29872450,3298075,716078,21215,30755767,3927928,89.9771167048055,
proof_sweep,reveal_90pct,25,100,1024,2048,true,2981,1127,4381,29872464,3298131,716078,21215,30755781,3927984,89.9771167048055,
proof_sweep,reveal_90pct,25,100,1024,2048,true,2991,1117,4366,29872436,3298075,716078,21215,30755753,3927928,89.9771167048055,
proof_sweep,reveal_90pct,25,100,1024,2048,true,2991,1092,4332,29872436,3298089,716078,21215,30755753,3927942,89.9771167048055,
proof_sweep,reveal_90pct,25,100,1024,2048,true,2972,1097,4328,29872450,3298075,716092,21215,30755767,3927928,89.9771167048055,
proof_sweep,reveal_90pct,25,100,1024,2048,true,2986,1123,4375,29872450,3298075,716078,21215,30755767,3927928,89.9771167048055,
proof_sweep,reveal_90pct,25,100,1024,2048,true,2991,1125,4374,29872450,3298089,716078,21215,30755767,3927942,89.9771167048055,
proof_sweep,reveal_90pct,25,100,1024,2048,true,2971,1114,4384,29872450,3298075,716128,21215,30755767,3927928,89.9771167048055,
proof_sweep,reveal_90pct,25,100,1024,2048,true,2961,1130,4382,29872450,3298075,716078,21215,30755767,3927928,89.9771167048055,
proof_sweep,reveal_90pct,25,100,1024,2048,true,3002,1138,4430,29872450,3298089,716078,21215,30755767,3927942,89.9771167048055,
